item_id,title,category,attributes,allergens,unit_price,store_format
N200783,Northfield toothpaste mint 750 g pack of 4,Personal Care,"{""brand"": ""Northfield"", ""size"": ""750 g"", ""pack_qty"": 4}",none,18.45,supermarket
N202834N,BLUEBELL AVOCADO RIPE 250 ML PACK OF 2  ,Produce,"{""brand"": ""Bluebell"", ""size"": ""250 ml"", ""pack_qty"": 2}",none,13.0,express
N201578,Valley cherry tomato 500 g pack of 2,Produce,"{""brand"": ""Valley"", ""size"": ""500 g"", ""pack_qty"": 2}",none,22.0,online
N200304,Northfield greek yogurt 2 L pack of 12,Dairy,"{""brand"": ""Northfield"", ""size"": ""2 L"", ""pack_qty"": 12}",milk,9.83,express
N201730,Valley gala apple 6 pk pack of 1,Produce,"{""brand"": ""Valley"", ""size"": ""6 pk"", ""pack_qty"": 1}",none,13.86,supermarket
N200811,Valley vanilla icecream 500 g pack of 1,Frozen,"{""brand"": ""Valley"", ""size"": ""500 g"", ""pack_qty"": 1}",gluten;fish,10.62,online
N201008,Valley double cream 6 pk pack of 4,Dairy,"{""brand"": ""Valley"", ""size"": ""6 pk"", ""pack_qty"": 4}",milk,1.55,online
N200506,Northfield cherry tomato 500 g pack of 6,Produce,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 6}",none,21.22,supermarket
N200343,Orchard body lotion 330 ml pack of 2,Personal Care,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 2}",none,17.17,online
N202424,Valley salted butter 2 L pack of 12,Dairy,"{""brand"": ""Valley"", ""size"": ""2 L"", ""pack_qty"": 12}",milk,22.63,online
N200122,Harvest avocado ripe 1 kg pack of 1,Produce,"{""brand"": ""Harvest"", ""size"": ""1 kg"", ""pack_qty"": 1}",none,19.3,online
N202154,Harvest banana bunch 250 ml pack of 12,Produce,"{""brand"": ""Harvest"", ""size"": ""250 ml"", ""pack_qty"": 12}",none,9.45,supermarket
N200625,Orchard wholemeal bread 1 L pack of 1,Bakery,"{""brand"": ""Orchard"", ""size"": ""1 L"", ""pack_qty"": 1}",gluten;egg,3.12,online
N201416,Valley double cream 330 ml pack of 2,Dairy,"{""brand"": ""Valley"", ""size"": ""330 ml"", ""pack_qty"": 2}",milk,8.92,online
N201918,Northfield bin liners 500 g pack of 6,Household,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 6}",none,20.2,express
N200764,Harvest cold brew 1 kg pack of 4,Beverages,"{""brand"": ""Harvest"", ""size"": ""1 kg"", ""pack_qty"": 4}",none,11.54,online
N200168,Harvest whole milk 1 L pack of 1,Dairy,"{""brand"": ""Harvest"", ""size"": ""1 L"", ""pack_qty"": 1}",milk,22.29,online
N202268,Northfield sparkling water 500 g pack of 6,Beverages,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 6}",none,4.36,online
N202248,Meadow cheddar cheese 2 L pack of 6,Dairy,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 6}",milk,1.19,online
N201874,Orchard banana bunch 1 kg pack of 4,Produce,"{""brand"": ""Orchard"", ""size"": ""1 kg"", ""pack_qty"": 4}",none,8.72,supermarket
N201478,Meadow dish soap 2 L pack of 1,Household,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 1}",none,1.54,supermarket
N202605,Orchard tortilla chips 330 ml pack of 12,Snacks,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 12}",nuts;milk,14.78,online
N202771,Northfield fish fingers 1 kg pack of 2,Frozen,"{""brand"": ""Northfield"", ""size"": ""1 kg"", ""pack_qty"": 2}",gluten;fish,3.12,supermarket
N202751,Meadow hand soap 2 L pack of 12,Personal Care,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 12}",none,23.26,online
N200294,Valley laundry pods 6 pk pack of 4,Household,"{""brand"": ""Valley"", ""size"": ""6 pk"", ""pack_qty"": 4}",none,17.39,express
N201501,Bluebell trail mix 750 g pack of 4,Snacks,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 4}",nuts;milk,14.61,online
N200713,Orchard seeded bagel 330 ml pack of 6,Bakery,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 6}",gluten;egg,19.74,supermarket
N202256,Valley cheddar cheese 1 kg pack of 1,Dairy,"{""brand"": ""Valley"", ""size"": ""1 kg"", ""pack_qty"": 1}",milk,23.02,online
N202749,Bluebell dark chocolate 6 pk pack of 12,Snacks,"{""brand"": ""Bluebell"", ""size"": ""6 pk"", ""pack_qty"": 12}",nuts;milk,18.92,online
N200800,Valley double cream 500 g pack of 4,Dairy,"{""brand"": ""Valley"", ""size"": ""500 g"", ""pack_qty"": 4}",milk,1.85,express
N202029,Harvest tortilla chips 330 ml pack of 12,Snacks,"{""brand"": ""Harvest"", ""size"": ""330 ml"", ""pack_qty"": 12}",nuts;milk,6.78,supermarket
N200181,Valley tortilla chips 500 g pack of 2,Snacks,"{""brand"": ""Valley"", ""size"": ""500 g"", ""pack_qty"": 2}",nuts;milk,16.34,supermarket
N201517,Harvest dark chocolate 250 ml pack of 12,Snacks,"{""brand"": ""Harvest"", ""size"": ""250 ml"", ""pack_qty"": 12}",nuts;milk,8.59,supermarket
N201077,Orchard rice cakes 6 pk pack of 2,Snacks,"{""brand"": ""Orchard"", ""size"": ""6 pk"", ""pack_qty"": 2}",nuts;milk,16.46,online
N201306,Northfield avocado ripe 750 g pack of 1,Produce,"{""brand"": ""Northfield"", ""size"": ""750 g"", ""pack_qty"": 1}",none,8.99,express
N200522,Bluebell baby spinach 330 ml pack of 12,Produce,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 12}",none,12.05,express
N202705,Orchard seeded bagel 330 ml pack of 4,Bakery,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 4}",gluten;egg,16.22,supermarket
N201452,Valley cold brew 1 L pack of 1,Beverages,"{""brand"": ""Valley"", ""size"": ""1 L"", ""pack_qty"": 1}",none,22.42,supermarket
N202024,Meadow salted butter 2 L pack of 6,Dairy,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 6}",milk,18.0,supermarket
N200957,Valley tortilla chips 500 g pack of 4,Snacks,"{""brand"": ""Valley"", ""size"": ""500 g"", ""pack_qty"": 4}",nuts;milk,1.31,supermarket
N202757,Valley salted crisps 750 g pack of 12,Snacks,"{""brand"": ""Valley"", ""size"": ""750 g"", ""pack_qty"": 12}",nuts;milk,4.25,online
N200520,Bluebell double cream 6 pk pack of 4,Dairy,"{""brand"": ""Bluebell"", ""size"": ""6 pk"", ""pack_qty"": 4}",milk,12.88,express
N200198,Orchard paper towel 6 pk pack of 12,Household,"{""brand"": ""Orchard"", ""size"": ""6 pk"", ""pack_qty"": 12}",none,12.9,online
N202902,Northfield bin liners 250 ml pack of 2,Household,"{""brand"": ""Northfield"", ""size"": ""250 ml"", ""pack_qty"": 2}",none,17.97,supermarket
N200803,Northfield fish fingers 750 g pack of 2,Frozen,"{""brand"": ""Northfield"", ""size"": ""750 g"", ""pack_qty"": 2}",gluten;fish,1.34,online
N200583,Harvest body lotion 750 g pack of 4,Personal Care,"{""brand"": ""Harvest"", ""size"": ""750 g"", ""pack_qty"": 4}",none,22.33,express
N201417,Bluebell wholemeal bread 1 kg pack of 6,Bakery,"{""brand"": ""Bluebell"", ""size"": ""1 kg"", ""pack_qty"": 6}",gluten;egg,11.88,supermarket
N200481,Harvest butter croissant 500 g pack of 12,Bakery,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 12}",gluten;egg,12.27,supermarket
N200776,Harvest cheddar cheese 330 ml pack of 12,Dairy,"{""brand"": ""Harvest"", ""size"": ""330 ml"", ""pack_qty"": 12}",milk,0.69,express
N200184,Northfield salted butter 1 kg pack of 12,Dairy,"{""brand"": ""Northfield"", ""size"": ""1 kg"", ""pack_qty"": 12}",milk,0.51,online
N201477,Harvest rice cakes 2 L pack of 12,Snacks,"{""brand"": ""Harvest"", ""size"": ""2 L"", ""pack_qty"": 12}",nuts;milk,20.16,express
N200093,Orchard dark chocolate 750 g pack of 4,Snacks,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 4}",nuts;milk,15.34,express
N202850,Meadow gala apple 330 ml pack of 6,Produce,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 6}",none,20.23,supermarket
N200219,Harvest mixed berries 500 g pack of 1,Frozen,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 1}",gluten;fish,15.04,supermarket
N202134,Harvest laundry pods 1 L pack of 1,Household,"{""brand"": ""Harvest"", ""size"": ""1 L"", ""pack_qty"": 1}",none,19.61,express
N201240,Meadow whole milk 500 g pack of 1,Dairy,"{""brand"": ""Meadow"", ""size"": ""500 g"", ""pack_qty"": 1}",milk,13.82,supermarket
N202178,Bluebell gala apple 6 pk pack of 4,Produce,"{""brand"": ""Bluebell"", ""size"": ""6 pk"", ""pack_qty"": 4}",none,1.7,supermarket
N202699,Orchard vanilla icecream 330 ml pack of 2,Frozen,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 2}",gluten;fish,8.61,supermarket
N200823,Northfield shampoo daily 500 g pack of 2,Personal Care,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 2}",none,8.17,express
N201326,Northfield dish soap 500 g pack of 4,Household,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 4}",none,1.32,express
N202162,Orchard cherry tomato 1 kg pack of 12,Produce,"{""brand"": ""Orchard"", ""size"": ""1 kg"", ""pack_qty"": 12}",none,23.45,supermarket
N202996,Northfield orange juice 1 L pack of 1,Beverages,"{""brand"": ""Northfield"", ""size"": ""1 L"", ""pack_qty"": 1}",none,23.85,supermarket
N200080,Orchard whole milk 250 ml pack of 1,Dairy,"{""brand"": ""Orchard"", ""size"": ""250 ml"", ""pack_qty"": 1}",milk,5.99,supermarket
N200931,Orchard garden peas 500 g pack of 1,Frozen,"{""brand"": ""Orchard"", ""size"": ""500 g"", ""pack_qty"": 1}",gluten;fish,16.83,supermarket
N201950,Valley laundry pods 2 L pack of 1,Household,"{""brand"": ""Valley"", ""size"": ""2 L"", ""pack_qty"": 1}",none,20.73,online
N202102,Harvest dish soap 500 g pack of 2,Household,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 2}",none,15.88,express
N202676,Valley oat drink 250 ml pack of 12,Beverages,"{""brand"": ""Valley"", ""size"": ""250 ml"", ""pack_qty"": 12}",none,18.46,supermarket
N201871,Bluebell razor blades 1 L pack of 2,Personal Care,"{""brand"": ""Bluebell"", ""size"": ""1 L"", ""pack_qty"": 2}",none,6.07,online
N202899,Northfield garden peas 500 g pack of 4,Frozen,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 4}",gluten;fish,16.35,express
N201470,Harvest glass cleaner 500 g pack of 12,Household,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 12}",none,11.81,express
N200123,Meadow garden peas 750 g pack of 12,Frozen,"{""brand"": ""Meadow"", ""size"": ""750 g"", ""pack_qty"": 12}",gluten;fish,20.18,online
N202859,Valley fish fingers 6 pk pack of 2,Frozen,"{""brand"": ""Valley"", ""size"": ""6 pk"", ""pack_qty"": 2}",gluten;fish,7.93,supermarket
N201237,Meadow tortilla chips 500 g pack of 6,Snacks,"{""brand"": ""Meadow"", ""size"": ""500 g"", ""pack_qty"": 6}",nuts;milk,2.0,online
N201088,Orchard double cream 1 L pack of 6,Dairy,"{""brand"": ""Orchard"", ""size"": ""1 L"", ""pack_qty"": 6}",milk,13.8,online
N202087,Orchard razor blades 250 ml pack of 1,Personal Care,"{""brand"": ""Orchard"", ""size"": ""250 ml"", ""pack_qty"": 1}",none,18.97,supermarket
N200543,Orchard razor blades 500 g pack of 1,Personal Care,"{""brand"": ""Orchard"", ""size"": ""500 g"", ""pack_qty"": 1}",none,4.07,online
N201232,Harvest greek yogurt 750 g pack of 12,Dairy,"{""brand"": ""Harvest"", ""size"": ""750 g"", ""pack_qty"": 12}",milk,0.47,express
N202471,Valley shampoo daily 2 L pack of 2,Personal Care,"{""brand"": ""Valley"", ""size"": ""2 L"", ""pack_qty"": 2}",none,22.79,supermarket
N200771,Valley mixed berries 750 g pack of 12,Frozen,"{""brand"": ""Valley"", ""size"": ""750 g"", ""pack_qty"": 12}",gluten;fish,12.97,online
N202665,Northfield butter croissant 500 g pack of 12,Bakery,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 12}",gluten;egg,15.12,express
N200720,Valley whole milk 250 ml pack of 4,Dairy,"{""brand"": ""Valley"", ""size"": ""250 ml"", ""pack_qty"": 4}",milk,9.09,online
N200192,Harvest double cream 750 g pack of 6,Dairy,"{""brand"": ""Harvest"", ""size"": ""750 g"", ""pack_qty"": 6}",milk,14.45,supermarket
N201406,Orchard dish soap 2 L pack of 2,Household,"{""brand"": ""Orchard"", ""size"": ""2 L"", ""pack_qty"": 2}",none,21.16,express
N202251,Meadow margherita pizza 6 pk pack of 1,Frozen,"{""brand"": ""Meadow"", ""size"": ""6 pk"", ""pack_qty"": 1}",gluten;fish,1.09,supermarket
N202072,Harvest double cream 1 L pack of 6,Dairy,"{""brand"": ""Harvest"", ""size"": ""1 L"", ""pack_qty"": 6}",milk,13.09,express
N202055,Orchard shampoo daily 250 ml pack of 2,Personal Care,"{""brand"": ""Orchard"", ""size"": ""250 ml"", ""pack_qty"": 2}",none,22.96,online
N200643,Orchard mixed berries 750 g pack of 1,Frozen,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 1}",gluten;fish,14.27,express
N202108,Valley cold brew 250 ml pack of 2,Beverages,"{""brand"": ""Valley"", ""size"": ""250 ml"", ""pack_qty"": 2}",none,8.81,express
N200475,Bluebell garden peas 1 kg pack of 2,Frozen,"{""brand"": ""Bluebell"", ""size"": ""1 kg"", ""pack_qty"": 2}",gluten;fish,20.48,online
N201030,Bluebell dish soap 330 ml pack of 1,Household,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 1}",none,6.22,express
N200264,Orchard whole milk 500 g pack of 2,Dairy,"{""brand"": ""Orchard"", ""size"": ""500 g"", ""pack_qty"": 2}",milk,4.18,supermarket
N202190,Orchard laundry pods 750 g pack of 6,Household,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 6}",none,9.08,express
N200117,Meadow salted crisps 2 L pack of 1,Snacks,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 1}",nuts;milk,2.53,express
N200451,Meadow vanilla icecream 750 g pack of 1,Frozen,"{""brand"": ""Meadow"", ""size"": ""750 g"", ""pack_qty"": 1}",gluten;fish,7.82,online
N201972,Bluebell oat drink 750 g pack of 2,Beverages,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 2}",none,11.67,express
N202652,Valley cold brew 500 g pack of 1,Beverages,"{""brand"": ""Valley"", ""size"": ""500 g"", ""pack_qty"": 1}",none,11.92,supermarket
N201974,Orchard paper towel 250 ml pack of 6,Household,"{""brand"": ""Orchard"", ""size"": ""250 ml"", ""pack_qty"": 6}",none,14.63,express
N201882,Northfield avocado ripe 750 g pack of 12,Produce,"{""brand"": ""Northfield"", ""size"": ""750 g"", ""pack_qty"": 12}",none,12.52,online
N200806,Bluebell bin liners 330 ml pack of 1,Household,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 1}",none,22.96,online
N200697,Bluebell wholemeal bread 6 pk pack of 4,Bakery,"{""brand"": ""Bluebell"", ""size"": ""6 pk"", ""pack_qty"": 4}",gluten;egg,5.18,supermarket
N202399,Orchard body lotion 750 g pack of 12,Personal Care,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 12}",none,19.18,online
N201104,Harvest double cream 330 ml pack of 2,Dairy,"{""brand"": ""Harvest"", ""size"": ""330 ml"", ""pack_qty"": 2}",milk,13.71,supermarket
N200359,Bluebell shampoo daily 750 g pack of 6,Personal Care,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 6}",none,23.92,express
N200212,Valley cola zero 1 kg pack of 1,Beverages,"{""brand"": ""Valley"", ""size"": ""1 kg"", ""pack_qty"": 1}",none,12.39,supermarket
N202432,Bluebell cheddar cheese 1 L pack of 12,Dairy,"{""brand"": ""Bluebell"", ""size"": ""1 L"", ""pack_qty"": 12}",milk,9.7,supermarket
N202527,Bluebell shampoo daily 330 ml pack of 6,Personal Care,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 6}",none,14.36,online
N200108,Bluebell sparkling water 1 kg pack of 6,Beverages,"{""brand"": ""Bluebell"", ""size"": ""1 kg"", ""pack_qty"": 6}",none,13.45,online
N200171,Meadow mixed berries 330 ml pack of 12,Frozen,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 12}",gluten;fish,18.37,express
N202407,Valley toothpaste mint 330 ml pack of 4,Personal Care,"{""brand"": ""Valley"", ""size"": ""330 ml"", ""pack_qty"": 4}",none,5.92,online
N200176,Meadow salted butter 2 L pack of 2,Dairy,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 2}",milk,3.32,supermarket
N200351,Meadow hand soap 500 g pack of 2,Personal Care,"{""brand"": ""Meadow"", ""size"": ""500 g"", ""pack_qty"": 2}",none,14.22,supermarket
N201900,Bluebell oat drink 330 ml pack of 12,Beverages,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 12}",none,16.2,express
N200760,Harvest double cream 2 L pack of 2,Dairy,"{""brand"": ""Harvest"", ""size"": ""2 L"", ""pack_qty"": 2}",milk,9.7,express
N201447,Meadow toothpaste mint 330 ml pack of 12,Personal Care,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 12}",none,8.84,express
N201183,Valley shampoo daily 330 ml pack of 6,Personal Care,"{""brand"": ""Valley"", ""size"": ""330 ml"", ""pack_qty"": 6}",none,9.44,supermarket
N202314,Harvest avocado ripe 750 g pack of 1,Produce,"{""brand"": ""Harvest"", ""size"": ""750 g"", ""pack_qty"": 1}",none,4.64,express
N200320,Harvest salted butter 250 ml pack of 1,Dairy,"{""brand"": ""Harvest"", ""size"": ""250 ml"", ""pack_qty"": 1}",milk,20.05,express
N202798,Meadow dish soap 330 ml pack of 1,Household,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 1}",none,14.75,online
N200854,Harvest bin liners 330 ml pack of 6,Household,"{""brand"": ""Harvest"", ""size"": ""330 ml"", ""pack_qty"": 6}",none,19.8,supermarket
N202129,Harvest wholemeal bread 250 ml pack of 1,Bakery,"{""brand"": ""Harvest"", ""size"": ""250 ml"", ""pack_qty"": 1}",gluten;egg,22.96,express
N202316,Bluebell sparkling water 6 pk pack of 12,Beverages,"{""brand"": ""Bluebell"", ""size"": ""6 pk"", ""pack_qty"": 12}",none,14.58,express
N201742,Northfield laundry pods 500 g pack of 6,Household,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 6}",none,3.69,express
N201607,Northfield razor blades 330 ml pack of 2,Personal Care,"{""brand"": ""Northfield"", ""size"": ""330 ml"", ""pack_qty"": 2}",none,18.54,online
N200267,Bluebell garden peas 1 kg pack of 6,Frozen,"{""brand"": ""Bluebell"", ""size"": ""1 kg"", ""pack_qty"": 6}",gluten;fish,3.25,online
N202145,Meadow blueberry muffin 330 ml pack of 1,Bakery,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 1}",gluten;egg,14.64,express
N200142,Orchard bin liners 330 ml pack of 2,Household,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 2}",none,12.5,online
N201273,Valley blueberry muffin 1 kg pack of 6,Bakery,"{""brand"": ""Valley"", ""size"": ""1 kg"", ""pack_qty"": 6}",gluten;egg,1.46,express
N200530,Valley avocado ripe 750 g pack of 2,Produce,"{""brand"": ""Valley"", ""size"": ""750 g"", ""pack_qty"": 2}",none,7.17,express
N200378,Orchard cherry tomato 6 pk pack of 2,Produce,"{""brand"": ""Orchard"", ""size"": ""6 pk"", ""pack_qty"": 2}",none,21.14,online
N201961,Harvest butter croissant 330 ml pack of 2,Bakery,"{""brand"": ""Harvest"", ""size"": ""330 ml"", ""pack_qty"": 2}",gluten;egg,12.62,express
N200061,Bluebell salted crisps 2 L pack of 1,Snacks,"{""brand"": ""Bluebell"", ""size"": ""2 L"", ""pack_qty"": 1}",nuts;milk,3.49,online
N202474,Meadow baby spinach 1 L pack of 2,Produce,"{""brand"": ""Meadow"", ""size"": ""1 L"", ""pack_qty"": 2}",none,6.98,online
N201702,Northfield dish soap 250 ml pack of 6,Household,"{""brand"": ""Northfield"", ""size"": ""250 ml"", ""pack_qty"": 6}",none,7.69,online
N202518,Northfield glass cleaner 330 ml pack of 12,Household,"{""brand"": ""Northfield"", ""size"": ""330 ml"", ""pack_qty"": 12}",none,7.79,express
N201847,Orchard hand soap 750 g pack of 2,Personal Care,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 2}",none,17.77,supermarket
N201095,Valley hand soap 250 ml pack of 2,Personal Care,"{""brand"": ""Valley"", ""size"": ""250 ml"", ""pack_qty"": 2}",none,10.78,supermarket
N201811,Northfield margherita pizza 2 L pack of 4,Frozen,"{""brand"": ""Northfield"", ""size"": ""2 L"", ""pack_qty"": 4}",gluten;fish,21.77,online
N200022,Valley bin liners 1 kg pack of 4,Household,"{""brand"": ""Valley"", ""size"": ""1 kg"", ""pack_qty"": 4}",none,18.9,online
N200628,Harvest sparkling water 500 g pack of 6,Beverages,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 6}",none,3.2,express
N201611,Northfield garden peas 330 ml pack of 1,Frozen,"{""brand"": ""Northfield"", ""size"": ""330 ml"", ""pack_qty"": 1}",gluten;fish,19.21,express
N201718,Harvest bin liners 330 ml pack of 1,Household,"{""brand"": ""Harvest"", ""size"": ""330 ml"", ""pack_qty"": 1}",none,1.78,online
N202730,Northfield gala apple 2 L pack of 2,Produce,"{""brand"": ""Northfield"", ""size"": ""2 L"", ""pack_qty"": 2}",none,15.49,supermarket
N200773,Valley trail mix 6 pk pack of 2,Snacks,"{""brand"": ""Valley"", ""size"": ""6 pk"", ""pack_qty"": 2}",nuts;milk,4.42,supermarket
N202938,Bluebell avocado ripe 330 ml pack of 1,Produce,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 1}",none,4.77,supermarket
N200383,Northfield toothpaste mint 750 g pack of 4,Personal Care,"{""brand"": ""Northfield"", ""size"": ""750 g"", ""pack_qty"": 4}",none,13.72,express
N200348,Orchard oat drink 750 g pack of 1,Beverages,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 1}",none,0.43,supermarket
